[INFO] main.py:42 > ###############################
[INFO] main.py:43 > ##### Random Seed 2 Start #####
[INFO] main.py:44 > ###############################
[INFO] main.py:47 > _get_args: <bound method _AttributeHolder._get_args of Namespace(batchsize=16, coeff=0.5, dataset='cifar100', dataset_path='dataset/cifar100', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='PuriDivER', memory_size=2000, model_name='resnet32', n=50, n_cls_a_task=20, n_epoch=255, n_init_cls=100, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=40, rnd_seed=['1', '2', '3'], robust_type='PuriDivER', topk=1, transforms=['autoaug', 'cutmix'], warmup=30)>
_get_kwargs: <bound method _AttributeHolder._get_kwargs of Namespace(batchsize=16, coeff=0.5, dataset='cifar100', dataset_path='dataset/cifar100', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='PuriDivER', memory_size=2000, model_name='resnet32', n=50, n_cls_a_task=20, n_epoch=255, n_init_cls=100, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=40, rnd_seed=['1', '2', '3'], robust_type='PuriDivER', topk=1, transforms=['autoaug', 'cutmix'], warmup=30)>
batchsize: 16
coeff: 0.5
dataset: cifar100
dataset_path: dataset/cifar100
debug: False
exp_name: blurry10
init_model: False
init_opt: True
log_path: results
lr: 0.05
m: 10
mem_manage: PuriDivER
memory_size: 2000
model_name: resnet32
n: 50
n_cls_a_task: 20
n_epoch: 255
n_init_cls: 100
n_tasks: 5
n_worker: 2
noise_rate: 0.0
noisy_percent: 40
rnd_seed: ['1', '2', '3']
robust_type: PuriDivER
topk: 1
transforms: ['autoaug', 'cutmix']
warmup: 30
[INFO] main.py:53 > Set the device (cuda)
[INFO] main.py:79 > Using train-transforms Compose(
    Resize(size=(32, 32), interpolation=bilinear, max_size=None, antialias=None)
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment CIFAR10 Policy
    ToTensor()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:98 > [1] Select a CIL method (PuriDivER/PuriDivER)
[INFO] main.py:109 > [2] Incrementally training 5 tasks
[INFO] main.py:114 > ##################################################
[INFO] main.py:115 > # Task 0 iteration
[INFO] main.py:116 > ##################################################
[INFO] main.py:117 > [2-1] Prepare a datalist for the current task
[INFO] PuriDivER.py:960 > [15/621] loss: 5.029557228088379, diversity coeff: 0.09941232942090186, 51.47600173950195 msec
[INFO] PuriDivER.py:960 > [16/621] loss: 4.855550765991211, diversity coeff: 0.10297492995069739, 44.51799392700195 msec
[INFO] PuriDivER.py:960 > [17/621] loss: 5.569154262542725, diversity coeff: 0.08978023887090418, 60.285091400146484 msec
[INFO] PuriDivER.py:960 > [18/621] loss: 4.815456390380859, diversity coeff: 0.10383231815758474, 44.466495513916016 msec
[INFO] PuriDivER.py:960 > [19/621] loss: 4.745819568634033, diversity coeff: 0.10535588063747493, 41.23115539550781 msec
[INFO] PuriDivER.py:960 > [20/621] loss: 4.814396858215332, diversity coeff: 0.10385516913646105, 50.618648529052734 msec
[INFO] PuriDivER.py:960 > [21/621] loss: 4.961954116821289, diversity coeff: 0.10076675201509287, 58.5482120513916 msec
[INFO] PuriDivER.py:960 > [22/621] loss: 5.081690788269043, diversity coeff: 0.09839244866181894, 60.503482818603516 msec
[INFO] PuriDivER.py:960 > [23/621] loss: 4.87525749206543, diversity coeff: 0.10255868552866369, 67.38090515136719 msec
[INFO] PuriDivER.py:960 > [24/621] loss: 4.737522602081299, diversity coeff: 0.1055403935762415, 61.55538558959961 msec
[INFO] PuriDivER.py:960 > [25/621] loss: 5.027050018310547, diversity coeff: 0.09946191069887866, 57.31940269470215 msec
[INFO] PuriDivER.py:960 > [26/621] loss: 4.691710472106934, diversity coeff: 0.10657094101875858, 41.70346260070801 msec
[INFO] PuriDivER.py:960 > [27/621] loss: 4.7462158203125, diversity coeff: 0.1053470846943237, 47.79863357543945 msec
[INFO] PuriDivER.py:960 > [28/621] loss: 4.87218713760376, diversity coeff: 0.10262331595208597, 48.769235610961914 msec
[INFO] PuriDivER.py:960 > [29/621] loss: 4.980613708496094, diversity coeff: 0.10038923499469225, 44.38948631286621 msec
[INFO] PuriDivER.py:960 > [30/621] loss: 5.014660835266113, diversity coeff: 0.09970764054144979, 55.81307411193848 msec
[INFO] PuriDivER.py:960 > [31/621] loss: 4.618158340454102, diversity coeff: 0.10826826694531119, 44.86656188964844 msec
[INFO] PuriDivER.py:960 > [32/621] loss: 4.701345443725586, diversity coeff: 0.10635253375548054, 40.1153564453125 msec
[INFO] PuriDivER.py:960 > [33/621] loss: 5.032883644104004, diversity coeff: 0.09934662419341789, 43.221473693847656 msec
[INFO] PuriDivER.py:960 > [34/621] loss: 5.037132740020752, diversity coeff: 0.0992628199029633, 46.29111289978027 msec
[INFO] PuriDivER.py:960 > [35/621] loss: 4.951800346374512, diversity coeff: 0.10097337635312333, 59.91363525390625 msec
[INFO] PuriDivER.py:960 > [36/621] loss: 4.502499580383301, diversity coeff: 0.11104942733996538, 57.72805213928223 msec
[INFO] PuriDivER.py:960 > [37/621] loss: 4.993956089019775, diversity coeff: 0.10012102451187974, 52.948713302612305 msec
[INFO] PuriDivER.py:960 > [38/621] loss: 4.808917045593262, diversity coeff: 0.10397351321711487, 55.67646026611328 msec
[INFO] PuriDivER.py:960 > [39/621] loss: 4.926150321960449, diversity coeff: 0.10149913569852576, 42.6177978515625 msec
[INFO] PuriDivER.py:960 > [40/621] loss: 5.010583400726318, diversity coeff: 0.09978877907261689, 57.61122703552246 msec
[INFO] PuriDivER.py:960 > [41/621] loss: 5.237005233764648, diversity coeff: 0.0954744128908522, 55.509090423583984 msec
[INFO] PuriDivER.py:960 > [42/621] loss: 4.602226257324219, diversity coeff: 0.10864307229664652, 55.91940879821777 msec
[INFO] PuriDivER.py:960 > [43/621] loss: 5.110289573669434, diversity coeff: 0.09784181361780953, 49.204111099243164 msec
[INFO] PuriDivER.py:960 > [44/621] loss: 5.092282295227051, diversity coeff: 0.0981878008744027, 51.81407928466797 msec
[INFO] PuriDivER.py:960 > [45/621] loss: 5.072347640991211, diversity coeff: 0.09857368528121875, 85.87193489074707 msec
[INFO] PuriDivER.py:960 > [46/621] loss: 4.705682277679443, diversity coeff: 0.10625451751633551, 51.351070404052734 msec
[INFO] PuriDivER.py:960 > [47/621] loss: 4.88722038269043, diversity coeff: 0.1023076433735015, 55.13167381286621 msec
[INFO] PuriDivER.py:960 > [48/621] loss: 4.472937107086182, diversity coeff: 0.11178337366020254, 47.99818992614746 msec
[INFO] PuriDivER.py:960 > [49/621] loss: 4.520053386688232, diversity coeff: 0.1106181624917359, 64.422607421875 msec
[INFO] PuriDivER.py:960 > [50/621] loss: 4.855880260467529, diversity coeff: 0.10296794261394318, 60.83321571350098 msec
[INFO] PuriDivER.py:960 > [51/621] loss: 4.415087699890137, diversity coeff: 0.11324803355830096, 47.24383354187012 msec
[INFO] PuriDivER.py:960 > [52/621] loss: 4.4476423263549805, diversity coeff: 0.11241911181508381, 45.23873329162598 msec
[INFO] PuriDivER.py:960 > [53/621] loss: 4.931185722351074, diversity coeff: 0.10139549150089842, 51.62549018859863 msec
[INFO] PuriDivER.py:960 > [54/621] loss: 5.067934036254883, diversity coeff: 0.09865953195584438, 56.29777908325195 msec
[INFO] PuriDivER.py:960 > [55/621] loss: 4.6978254318237305, diversity coeff: 0.10643222215387776, 47.4543571472168 msec
[INFO] PuriDivER.py:960 > [56/621] loss: 4.789313316345215, diversity coeff: 0.10439910003247736, 44.51274871826172 msec
[INFO] PuriDivER.py:960 > [57/621] loss: 5.34942626953125, diversity coeff: 0.09346796736836101, 41.1374568939209 msec
[INFO] PuriDivER.py:960 > [58/621] loss: 5.160923957824707, diversity coeff: 0.09688187698288553, 48.84028434753418 msec
[INFO] PuriDivER.py:960 > [59/621] loss: 5.304965019226074, diversity coeff: 0.094251328366524, 46.2803840637207 msec
[INFO] PuriDivER.py:960 > [60/621] loss: 5.130273818969727, diversity coeff: 0.09746068487635055, 45.38440704345703 msec
[INFO] PuriDivER.py:960 > [61/621] loss: 5.025914192199707, diversity coeff: 0.09948438848717461, 43.91336441040039 msec
[INFO] PuriDivER.py:960 > [62/621] loss: 4.7556047439575195, diversity coeff: 0.10513909942479996, 54.273366928100586 msec
[INFO] PuriDivER.py:960 > [63/621] loss: 4.819719314575195, diversity coeff: 0.10374048100435272, 64.55016136169434 msec
[INFO] PuriDivER.py:960 > [64/621] loss: 4.913294792175293, diversity coeff: 0.10176470599652987, 58.661699295043945 msec
[INFO] PuriDivER.py:960 > [65/621] loss: 4.370018005371094, diversity coeff: 0.11441600455317597, 52.16503143310547 msec
[INFO] PuriDivER.py:960 > [66/621] loss: 4.8841471672058105, diversity coeff: 0.10237201764869154, 63.43722343444824 msec
[INFO] PuriDivER.py:960 > [67/621] loss: 4.3390703201293945, diversity coeff: 0.11523205735580003, 60.70375442504883 msec
[INFO] PuriDivER.py:960 > [68/621] loss: 4.913379669189453, diversity coeff: 0.10176294804477905, 45.644521713256836 msec
[INFO] PuriDivER.py:960 > [69/621] loss: 4.465860366821289, diversity coeff: 0.11196050904652223, 53.719520568847656 msec
[INFO] PuriDivER.py:960 > [70/621] loss: 4.583650588989258, diversity coeff: 0.10908335840456267, 60.452938079833984 msec
[INFO] PuriDivER.py:960 > [71/621] loss: 4.543355464935303, diversity coeff: 0.11005082121768783, 50.768136978149414 msec
[INFO] PuriDivER.py:960 > [72/621] loss: 5.113486289978027, diversity coeff: 0.09778064741856353, 43.76864433288574 msec
[INFO] PuriDivER.py:960 > [73/621] loss: 4.888160705566406, diversity coeff: 0.10228796271583782, 56.03432655334473 msec
[INFO] PuriDivER.py:960 > [74/621] loss: 4.985431671142578, diversity coeff: 0.10029221800274084, 53.3444881439209 msec
[INFO] PuriDivER.py:960 > [75/621] loss: 4.863162040710449, diversity coeff: 0.10281376516233788, 40.66300392150879 msec
[INFO] PuriDivER.py:960 > [76/621] loss: 5.185608386993408, diversity coeff: 0.09642070181275253, 54.84724044799805 msec
[INFO] PuriDivER.py:960 > [77/621] loss: 4.481914043426514, diversity coeff: 0.11155947998006224, 62.02387809753418 msec
[INFO] PuriDivER.py:960 > [78/621] loss: 5.014677047729492, diversity coeff: 0.0997073181863997, 50.63223838806152 msec
[INFO] PuriDivER.py:960 > [79/621] loss: 4.68146276473999, diversity coeff: 0.10680422447571686, 56.41341209411621 msec
[INFO] PuriDivER.py:960 > [80/621] loss: 4.8116455078125, diversity coeff: 0.10391455463378745, 52.63710021972656 msec
[INFO] PuriDivER.py:960 > [81/621] loss: 4.900773048400879, diversity coeff: 0.10202472039858076, 60.40525436401367 msec
[INFO] PuriDivER.py:960 > [82/621] loss: 4.843479633331299, diversity coeff: 0.10323156859361145, 40.07291793823242 msec
[INFO] PuriDivER.py:960 > [83/621] loss: 4.477311611175537, diversity coeff: 0.11167415704370036, 39.88146781921387 msec
[INFO] PuriDivER.py:960 > [84/621] loss: 4.851048469543457, diversity coeff: 0.10307050179753328, 44.18516159057617 msec
[INFO] PuriDivER.py:960 > [85/621] loss: 4.494424819946289, diversity coeff: 0.11124894063885471, 55.886030197143555 msec
[INFO] PuriDivER.py:960 > [86/621] loss: 4.672902584075928, diversity coeff: 0.10699987662997165, 60.22024154663086 msec
[INFO] PuriDivER.py:960 > [87/621] loss: 4.784836769104004, diversity coeff: 0.10449677264406006, 41.32199287414551 msec
[INFO] PuriDivER.py:960 > [88/621] loss: 4.575981140136719, diversity coeff: 0.10926618460343157, 50.43601989746094 msec
[INFO] PuriDivER.py:960 > [89/621] loss: 4.40953254699707, diversity coeff: 0.11339070404197477, 56.46514892578125 msec
[INFO] PuriDivER.py:960 > [90/621] loss: 4.922670841217041, diversity coeff: 0.1015708781122534, 39.61944580078125 msec
[INFO] PuriDivER.py:960 > [91/621] loss: 5.073356628417969, diversity coeff: 0.09855408098048798, 47.89090156555176 msec
[INFO] PuriDivER.py:960 > [92/621] loss: 4.622962951660156, diversity coeff: 0.10815574453618422, 45.8071231842041 msec
[INFO] PuriDivER.py:960 > [93/621] loss: 4.522615909576416, diversity coeff: 0.11055548602773776, 40.44485092163086 msec
[INFO] PuriDivER.py:960 > [94/621] loss: 4.381525993347168, diversity coeff: 0.11411549326859893, 48.21610450744629 msec
[INFO] PuriDivER.py:960 > [95/621] loss: 4.994128704071045, diversity coeff: 0.1001175639691498, 48.69890213012695 msec
[INFO] PuriDivER.py:960 > [96/621] loss: 4.367983818054199, diversity coeff: 0.11446928853842102, 54.32605743408203 msec
[INFO] PuriDivER.py:960 > [97/621] loss: 4.440697193145752, diversity coeff: 0.11259493233894749, 42.16408729553223 msec
[INFO] PuriDivER.py:960 > [98/621] loss: 4.621025085449219, diversity coeff: 0.10820110056844542, 55.008888244628906 msec
[INFO] PuriDivER.py:960 > [99/621] loss: 4.756833076477051, diversity coeff: 0.1051119498963592, 42.029619216918945 msec
[INFO] PuriDivER.py:960 > [100/621] loss: 4.440059185028076, diversity coeff: 0.11261111151085665, 44.936418533325195 msec
[INFO] PuriDivER.py:960 > [101/621] loss: 4.754184722900391, diversity coeff: 0.10517050328136271, 38.47908973693848 msec
[INFO] PuriDivER.py:960 > [102/621] loss: 4.865754127502441, diversity coeff: 0.10275899416575054, 36.77630424499512 msec
[INFO] PuriDivER.py:960 > [103/621] loss: 4.678833484649658, diversity coeff: 0.1068642433291124, 36.47732734680176 msec
[INFO] PuriDivER.py:960 > [104/621] loss: 4.845020771026611, diversity coeff: 0.10319873198274339, 54.047584533691406 msec
[INFO] PuriDivER.py:960 > [105/621] loss: 4.410510540008545, diversity coeff: 0.11336556062261022, 52.0632266998291 msec
[INFO] PuriDivER.py:960 > [106/621] loss: 4.499513149261475, diversity coeff: 0.1111231334176826, 43.52164268493652 msec
[INFO] PuriDivER.py:960 > [107/621] loss: 4.731412887573242, diversity coeff: 0.105676678802059, 40.92288017272949 msec
[INFO] PuriDivER.py:960 > [108/621] loss: 4.707859992980957, diversity coeff: 0.10620536735278026, 38.35868835449219 msec
[INFO] PuriDivER.py:960 > [109/621] loss: 4.6004743576049805, diversity coeff: 0.10868444450156688, 37.60409355163574 msec
[INFO] PuriDivER.py:960 > [110/621] loss: 5.01399040222168, diversity coeff: 0.09972097269640802, 41.74470901489258 msec
[INFO] PuriDivER.py:960 > [111/621] loss: 4.857987403869629, diversity coeff: 0.10292328045184414, 57.81841278076172 msec
[INFO] PuriDivER.py:960 > [112/621] loss: 4.531643390655518, diversity coeff: 0.11033524858355487, 38.43522071838379 msec
[INFO] PuriDivER.py:960 > [113/621] loss: 4.759821891784668, diversity coeff: 0.1050459473836589, 52.37722396850586 msec
[INFO] PuriDivER.py:960 > [114/621] loss: 5.075214862823486, diversity coeff: 0.0985179964817954, 48.22182655334473 msec
[INFO] PuriDivER.py:960 > [115/621] loss: 4.6309494972229, diversity coeff: 0.10796921890420988, 37.76836395263672 msec
[INFO] PuriDivER.py:960 > [116/621] loss: 5.002687454223633, diversity coeff: 0.09994627978964858, 44.091224670410156 msec
[INFO] PuriDivER.py:960 > [117/621] loss: 4.734273910522461, diversity coeff: 0.10561281612555058, 54.248809814453125 msec
[INFO] PuriDivER.py:960 > [118/621] loss: 4.920633792877197, diversity coeff: 0.10161292651441951, 52.14381217956543 msec
[INFO] PuriDivER.py:960 > [119/621] loss: 4.817688941955566, diversity coeff: 0.10378420151738628, 64.30816650390625 msec
[INFO] PuriDivER.py:960 > [120/621] loss: 4.936434268951416, diversity coeff: 0.10128768515056287, 64.55183029174805 msec
[INFO] PuriDivER.py:960 > [121/621] loss: 4.568748474121094, diversity coeff: 0.1094391610376815, 66.66207313537598 msec
[INFO] PuriDivER.py:960 > [122/621] loss: 4.883006572723389, diversity coeff: 0.10239593016176017, 68.69101524353027 msec
[INFO] PuriDivER.py:960 > [123/621] loss: 4.509889125823975, diversity coeff: 0.11086747058524371, 65.1400089263916 msec
[INFO] PuriDivER.py:960 > [124/621] loss: 4.545149803161621, diversity coeff: 0.11000737525795043, 62.91961669921875 msec
[INFO] PuriDivER.py:960 > [125/621] loss: 4.408008575439453, diversity coeff: 0.11342990637221093, 3081.526517868042 msec
[INFO] PuriDivER.py:960 > [126/621] loss: 4.729889392852783, diversity coeff: 0.10571071720102745, 3110.548496246338 msec
[INFO] PuriDivER.py:960 > [127/621] loss: 4.433618068695068, diversity coeff: 0.1127747118161586, 3634.6938610076904 msec
[INFO] PuriDivER.py:960 > [128/621] loss: 4.49387264251709, diversity coeff: 0.11126261017489406, 3223.045587539673 msec
[INFO] PuriDivER.py:960 > [129/621] loss: 4.84713888168335, diversity coeff: 0.10315363603247044, 2973.799705505371 msec
[INFO] PuriDivER.py:960 > [130/621] loss: 4.296643257141113, diversity coeff: 0.11636991252857432, 3467.008113861084 msec
[INFO] PuriDivER.py:960 > [131/621] loss: 4.434900760650635, diversity coeff: 0.11274209435221862, 3128.3957958221436 msec
[INFO] PuriDivER.py:960 > [132/621] loss: 4.314373016357422, diversity coeff: 0.11589169459949585, 3167.5150394439697 msec
[INFO] PuriDivER.py:960 > [133/621] loss: 4.205879211425781, diversity coeff: 0.11888120767750279, 3164.7322177886963 msec
[INFO] PuriDivER.py:960 > [134/621] loss: 4.275755405426025, diversity coeff: 0.11693840095845737, 2950.286388397217 msec
[INFO] PuriDivER.py:960 > [135/621] loss: 4.36929178237915, diversity coeff: 0.11443502171597747, 2687.3087882995605 msec
[INFO] PuriDivER.py:960 > [136/621] loss: 4.237893104553223, diversity coeff: 0.1179831552293748, 3037.743091583252 msec
[INFO] PuriDivER.py:960 > [137/621] loss: 4.206539630889893, diversity coeff: 0.11886254353301436, 3411.363363265991 msec
[INFO] PuriDivER.py:960 > [138/621] loss: 4.292107582092285, diversity coeff: 0.11649288617231343, 3539.4489765167236 msec
[INFO] PuriDivER.py:960 > [139/621] loss: 3.979248046875, diversity coeff: 0.12565188048346523, 2917.7019596099854 msec
[INFO] PuriDivER.py:960 > [140/621] loss: 3.9466419219970703, diversity coeff: 0.12668998350551935, 2939.398765563965 msec
[INFO] PuriDivER.py:960 > [141/621] loss: 4.126967430114746, diversity coeff: 0.12115433631762343, 2972.3684787750244 msec
[INFO] PuriDivER.py:960 > [142/621] loss: 4.073392868041992, diversity coeff: 0.12274779678699176, 3030.655860900879 msec
[INFO] PuriDivER.py:960 > [143/621] loss: 3.736544132232666, diversity coeff: 0.13381348709007196, 3097.062587738037 msec
[INFO] PuriDivER.py:960 > [144/621] loss: 3.828291177749634, diversity coeff: 0.13060657530598616, 3230.95440864563 msec
[INFO] PuriDivER.py:960 > [145/621] loss: 3.761237621307373, diversity coeff: 0.13293496724788273, 2975.3715991973877 msec
[INFO] PuriDivER.py:960 > [146/621] loss: 3.749781370162964, diversity coeff: 0.13334110729188198, 3386.354446411133 msec
[INFO] PuriDivER.py:960 > [147/621] loss: 3.861327648162842, diversity coeff: 0.1294891409274455, 2894.4921493530273 msec
[INFO] PuriDivER.py:960 > [148/621] loss: 4.064910888671875, diversity coeff: 0.12300392645590433, 3042.8173542022705 msec
[INFO] PuriDivER.py:960 > [149/621] loss: 3.711754322052002, diversity coeff: 0.13470719142951804, 3119.248390197754 msec
[INFO] PuriDivER.py:960 > [150/621] loss: 3.7284696102142334, diversity coeff: 0.13410327889765758, 2867.663860321045 msec
[INFO] PuriDivER.py:960 > [151/621] loss: 3.5168442726135254, diversity coeff: 0.14217291447722463, 3018.684148788452 msec
[INFO] PuriDivER.py:960 > [152/621] loss: 3.3607866764068604, diversity coeff: 0.14877469120847867, 3060.7564449310303 msec
[INFO] PuriDivER.py:960 > [153/621] loss: 3.936676502227783, diversity coeff: 0.1270106902909212, 3093.773126602173 msec
[INFO] PuriDivER.py:960 > [154/621] loss: 4.245772838592529, diversity coeff: 0.11776419017409082, 3315.131664276123 msec
[INFO] PuriDivER.py:960 > [155/621] loss: 3.5247459411621094, diversity coeff: 0.14185419554952375, 2721.266031265259 msec
[INFO] PuriDivER.py:960 > [156/621] loss: 3.36967134475708, diversity coeff: 0.14838242334165827, 3226.285219192505 msec
[INFO] PuriDivER.py:960 > [157/621] loss: 3.4977738857269287, diversity coeff: 0.14294806249206327, 2920.3391075134277 msec
[INFO] PuriDivER.py:960 > [158/621] loss: 3.8500325679779053, diversity coeff: 0.1298690312800672, 3269.564628601074 msec
[INFO] PuriDivER.py:960 > [159/621] loss: 3.286508560180664, diversity coeff: 0.15213713606530643, 3410.1548194885254 msec
[INFO] PuriDivER.py:960 > [160/621] loss: 3.341221809387207, diversity coeff: 0.14964585667292227, 3140.993118286133 msec
[INFO] PuriDivER.py:960 > [161/621] loss: 3.5836875438690186, diversity coeff: 0.13952109213745523, 3100.496292114258 msec
[INFO] PuriDivER.py:960 > [162/621] loss: 3.6883106231689453, diversity coeff: 0.135563419430874, 2961.125373840332 msec
[INFO] PuriDivER.py:960 > [163/621] loss: 3.72735595703125, diversity coeff: 0.134143346051188, 3263.0481719970703 msec
[INFO] PuriDivER.py:960 > [164/621] loss: 3.7698516845703125, diversity coeff: 0.13263121253455623, 3168.213367462158 msec
[INFO] PuriDivER.py:960 > [165/621] loss: 3.682210922241211, diversity coeff: 0.13578798459911973, 3200.5081176757812 msec
[INFO] PuriDivER.py:960 > [166/621] loss: 3.781024694442749, diversity coeff: 0.13223928442860658, 2775.792360305786 msec
[INFO] PuriDivER.py:960 > [167/621] loss: 3.348710060119629, diversity coeff: 0.1493112246278312, 3188.089609146118 msec
[INFO] PuriDivER.py:960 > [168/621] loss: 3.3236567974090576, diversity coeff: 0.1504367118740337, 3193.7708854675293 msec
[INFO] PuriDivER.py:960 > [169/621] loss: 3.4638326168060303, diversity coeff: 0.14434877643165264, 2699.054002761841 msec
[INFO] PuriDivER.py:960 > [170/621] loss: 3.737199306488037, diversity coeff: 0.13379002803836695, 2951.770305633545 msec
[INFO] PuriDivER.py:960 > [171/621] loss: 3.2816619873046875, diversity coeff: 0.15236182212984792, 3383.014678955078 msec
[INFO] PuriDivER.py:960 > [172/621] loss: 3.3689968585968018, diversity coeff: 0.1484121300749006, 3020.22123336792 msec
[INFO] PuriDivER.py:960 > [173/621] loss: 3.3802380561828613, diversity coeff: 0.14791857605574257, 2831.223726272583 msec
[INFO] PuriDivER.py:960 > [174/621] loss: 3.44812273979187, diversity coeff: 0.14500643907768207, 3075.096845626831 msec
[INFO] PuriDivER.py:960 > [175/621] loss: 3.6643848419189453, diversity coeff: 0.13644855045797064, 3105.4975986480713 msec
[INFO] PuriDivER.py:960 > [176/621] loss: 3.5534555912017822, diversity coeff: 0.14070810431344086, 3094.2087173461914 msec
[INFO] PuriDivER.py:960 > [177/621] loss: 3.3473668098449707, diversity coeff: 0.14937114108004104, 2691.427230834961 msec
[INFO] PuriDivER.py:960 > [178/621] loss: 3.7411346435546875, diversity coeff: 0.13364929296554762, 3078.6547660827637 msec
