[INFO] main.py:42 > ###############################
[INFO] main.py:43 > ##### Random Seed 1 Start #####
[INFO] main.py:44 > ###############################
[INFO] main.py:47 > _get_args: <bound method _AttributeHolder._get_args of Namespace(batchsize=16, coeff=0.5, dataset='cifar10', dataset_path='dataset/cifar10', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='PuriDivER', memory_size=500, model_name='resnet18', n=50, n_cls_a_task=2, n_epoch=255, n_init_cls=10, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=0, rnd_seed=['1', '2', '3'], robust_type='PuriDivER', topk=1, transforms=['autoaug', 'cutmix'], warmup=10)>
_get_kwargs: <bound method _AttributeHolder._get_kwargs of Namespace(batchsize=16, coeff=0.5, dataset='cifar10', dataset_path='dataset/cifar10', debug=False, exp_name='blurry10', init_model=False, init_opt=True, log_path='results', lr=0.05, m=10, mem_manage='PuriDivER', memory_size=500, model_name='resnet18', n=50, n_cls_a_task=2, n_epoch=255, n_init_cls=10, n_tasks=5, n_worker=2, noise_rate=0.0, noisy_percent=0, rnd_seed=['1', '2', '3'], robust_type='PuriDivER', topk=1, transforms=['autoaug', 'cutmix'], warmup=10)>
batchsize: 16
coeff: 0.5
dataset: cifar10
dataset_path: dataset/cifar10
debug: False
exp_name: blurry10
init_model: False
init_opt: True
log_path: results
lr: 0.05
m: 10
mem_manage: PuriDivER
memory_size: 500
model_name: resnet18
n: 50
n_cls_a_task: 2
n_epoch: 255
n_init_cls: 10
n_tasks: 5
n_worker: 2
noise_rate: 0.0
noisy_percent: 0
rnd_seed: ['1', '2', '3']
robust_type: PuriDivER
topk: 1
transforms: ['autoaug', 'cutmix']
warmup: 10
[INFO] main.py:53 > Set the device (cuda)
[INFO] main.py:79 > Using train-transforms Compose(
    Resize(size=(32, 32), interpolation=PIL.Image.BILINEAR)
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment CIFAR10 Policy
    ToTensor()
    Normalize(mean=(0.4914, 0.4822, 0.4465), std=(0.2023, 0.1994, 0.201))
)
[INFO] main.py:98 > [1] Select a CIL method (PuriDivER/PuriDivER)
[INFO] main.py:109 > [2] Incrementally training 5 tasks
[INFO] main.py:114 > ##################################################
[INFO] main.py:115 > # Task 0 iteration
[INFO] main.py:116 > ##################################################
[INFO] main.py:117 > [2-1] Prepare a datalist for the current task
[INFO] PuriDivER.py:960 > [85/625] loss: 0.8628717660903931, diversity coeff: 0.5, 1024.5864391326904 msec
[INFO] PuriDivER.py:960 > [86/625] loss: 1.1588941812515259, diversity coeff: 0.4314457765764554, 1152.4195671081543 msec
[INFO] PuriDivER.py:960 > [87/625] loss: 0.6186668276786804, diversity coeff: 0.5, 1178.389549255371 msec
[INFO] PuriDivER.py:960 > [88/625] loss: 0.5565229654312134, diversity coeff: 0.5, 1137.3507976531982 msec
[INFO] PuriDivER.py:960 > [89/625] loss: 0.5179499983787537, diversity coeff: 0.5, 1032.543420791626 msec
[INFO] PuriDivER.py:960 > [90/625] loss: 0.9066033363342285, diversity coeff: 0.5, 896.6231346130371 msec
[INFO] PuriDivER.py:960 > [91/625] loss: 0.3314991295337677, diversity coeff: 0.5, 1132.244348526001 msec
[INFO] PuriDivER.py:960 > [92/625] loss: 0.7780628204345703, diversity coeff: 0.5, 1158.447504043579 msec
[INFO] PuriDivER.py:960 > [93/625] loss: 0.778627872467041, diversity coeff: 0.5, 1127.4142265319824 msec
[INFO] PuriDivER.py:960 > [94/625] loss: 0.5579787492752075, diversity coeff: 0.5, 1123.032569885254 msec
[INFO] PuriDivER.py:960 > [95/625] loss: 1.5604453086853027, diversity coeff: 0.32042135486392476, 1130.1636695861816 msec
[INFO] PuriDivER.py:960 > [96/625] loss: 0.7001591920852661, diversity coeff: 0.5, 1169.9309349060059 msec
[INFO] PuriDivER.py:960 > [97/625] loss: 0.46222788095474243, diversity coeff: 0.5, 841.8099880218506 msec
[INFO] PuriDivER.py:960 > [98/625] loss: 0.9134076833724976, diversity coeff: 0.5, 1036.696434020996 msec
[INFO] PuriDivER.py:960 > [99/625] loss: 0.9650166630744934, diversity coeff: 0.5, 995.4135417938232 msec
[INFO] PuriDivER.py:960 > [100/625] loss: 1.2369577884674072, diversity coeff: 0.4042175122398484, 927.0787239074707 msec
[INFO] PuriDivER.py:960 > [101/625] loss: 0.7998753786087036, diversity coeff: 0.5, 1133.577823638916 msec
[INFO] PuriDivER.py:960 > [102/625] loss: 0.744249165058136, diversity coeff: 0.5, 1109.8012924194336 msec
[INFO] PuriDivER.py:960 > [103/625] loss: 0.8128155469894409, diversity coeff: 0.5, 949.054479598999 msec
[INFO] PuriDivER.py:960 > [104/625] loss: 0.5836325287818909, diversity coeff: 0.5, 966.158390045166 msec
[INFO] PuriDivER.py:960 > [105/625] loss: 0.8676129579544067, diversity coeff: 0.5, 1148.1246948242188 msec
[INFO] PuriDivER.py:960 > [106/625] loss: 0.385363906621933, diversity coeff: 0.5, 1105.616569519043 msec
[INFO] PuriDivER.py:960 > [107/625] loss: 0.5914313197135925, diversity coeff: 0.5, 1126.6136169433594 msec
[INFO] PuriDivER.py:960 > [108/625] loss: 0.536744236946106, diversity coeff: 0.5, 1118.7732219696045 msec
[INFO] PuriDivER.py:960 > [109/625] loss: 0.8218867778778076, diversity coeff: 0.5, 936.3789558410645 msec
[INFO] PuriDivER.py:960 > [110/625] loss: 0.42581427097320557, diversity coeff: 0.5, 910.2346897125244 msec
[INFO] PuriDivER.py:960 > [111/625] loss: 0.9702891707420349, diversity coeff: 0.5, 1105.3829193115234 msec
[INFO] PuriDivER.py:960 > [112/625] loss: 0.8225776553153992, diversity coeff: 0.5, 888.0302906036377 msec
[INFO] PuriDivER.py:960 > [113/625] loss: 0.6600061655044556, diversity coeff: 0.5, 1079.3323516845703 msec
[INFO] PuriDivER.py:960 > [114/625] loss: 1.3348636627197266, diversity coeff: 0.37457008828996946, 1170.7868576049805 msec
[INFO] PuriDivER.py:960 > [115/625] loss: 0.6648485660552979, diversity coeff: 0.5, 1106.4207553863525 msec
[INFO] PuriDivER.py:960 > [116/625] loss: 0.2593163251876831, diversity coeff: 0.5, 1147.8304862976074 msec
[INFO] PuriDivER.py:960 > [117/625] loss: 0.8365498781204224, diversity coeff: 0.5, 1080.4295539855957 msec
[INFO] PuriDivER.py:960 > [118/625] loss: 0.7762612104415894, diversity coeff: 0.5, 893.836259841919 msec
[INFO] PuriDivER.py:960 > [119/625] loss: 0.4038376808166504, diversity coeff: 0.5, 836.9183540344238 msec
[INFO] PuriDivER.py:960 > [120/625] loss: 0.49969929456710815, diversity coeff: 0.5, 858.1352233886719 msec
[INFO] PuriDivER.py:960 > [121/625] loss: 0.8448710441589355, diversity coeff: 0.5, 826.4098167419434 msec
[INFO] PuriDivER.py:960 > [122/625] loss: 1.0084418058395386, diversity coeff: 0.49581443084238724, 1216.1893844604492 msec
[INFO] PuriDivER.py:960 > [123/625] loss: 0.8833484649658203, diversity coeff: 0.5, 1050.6525039672852 msec
[INFO] PuriDivER.py:960 > [124/625] loss: 0.3254331946372986, diversity coeff: 0.5, 1071.1190700531006 msec
[INFO] PuriDivER.py:960 > [125/625] loss: 0.7619356513023376, diversity coeff: 0.5, 1124.5057582855225 msec
[INFO] PuriDivER.py:960 > [126/625] loss: 0.5582097768783569, diversity coeff: 0.5, 1129.1558742523193 msec
[INFO] PuriDivER.py:960 > [127/625] loss: 1.5266990661621094, diversity coeff: 0.32750396661794284, 1050.492286682129 msec
[INFO] PuriDivER.py:960 > [128/625] loss: 0.7914911508560181, diversity coeff: 0.5, 1035.3293418884277 msec
[INFO] PuriDivER.py:960 > [129/625] loss: 1.1484053134918213, diversity coeff: 0.4353863519489549, 1103.6958694458008 msec
[INFO] PuriDivER.py:960 > [130/625] loss: 0.6556322574615479, diversity coeff: 0.5, 881.2823295593262 msec
[INFO] PuriDivER.py:960 > [131/625] loss: 0.4296445846557617, diversity coeff: 0.5, 859.3449592590332 msec
[INFO] PuriDivER.py:960 > [132/625] loss: 0.512370228767395, diversity coeff: 0.5, 892.9047584533691 msec
[INFO] PuriDivER.py:960 > [133/625] loss: 1.1539257764816284, diversity coeff: 0.4333034326735663, 1072.0927715301514 msec
[INFO] PuriDivER.py:960 > [134/625] loss: 0.6079121828079224, diversity coeff: 0.5, 983.1914901733398 msec
[INFO] PuriDivER.py:960 > [135/625] loss: 0.3828714191913605, diversity coeff: 0.5, 821.5370178222656 msec
[INFO] PuriDivER.py:960 > [136/625] loss: 1.0413881540298462, diversity coeff: 0.48012837294639515, 1058.0236911773682 msec
[INFO] PuriDivER.py:960 > [137/625] loss: 0.5624573230743408, diversity coeff: 0.5, 1093.6729907989502 msec
[INFO] PuriDivER.py:960 > [138/625] loss: 0.38460350036621094, diversity coeff: 0.5, 1086.4551067352295 msec
[INFO] PuriDivER.py:960 > [139/625] loss: 0.980347752571106, diversity coeff: 0.5, 1099.1184711456299 msec
[INFO] PuriDivER.py:960 > [140/625] loss: 1.2232403755187988, diversity coeff: 0.4087504058946229, 1078.563928604126 msec
[INFO] PuriDivER.py:960 > [141/625] loss: 0.8190822005271912, diversity coeff: 0.5, 1110.1534366607666 msec
[INFO] PuriDivER.py:960 > [142/625] loss: 0.3770274221897125, diversity coeff: 0.5, 1080.7116031646729 msec
[INFO] PuriDivER.py:960 > [143/625] loss: 0.8936944603919983, diversity coeff: 0.5, 1133.037805557251 msec
[INFO] PuriDivER.py:960 > [144/625] loss: 0.6244050860404968, diversity coeff: 0.5, 941.8823719024658 msec
[INFO] PuriDivER.py:960 > [145/625] loss: 0.7421143054962158, diversity coeff: 0.5, 837.6846313476562 msec
[INFO] PuriDivER.py:960 > [146/625] loss: 0.6405829787254333, diversity coeff: 0.5, 997.2679615020752 msec
[INFO] PuriDivER.py:960 > [147/625] loss: 0.5629461407661438, diversity coeff: 0.5, 914.9942398071289 msec
[INFO] PuriDivER.py:960 > [148/625] loss: 0.6314456462860107, diversity coeff: 0.5, 868.4103488922119 msec
[INFO] PuriDivER.py:960 > [149/625] loss: 0.6904124021530151, diversity coeff: 0.5, 1104.874610900879 msec
[INFO] PuriDivER.py:960 > [150/625] loss: 0.9642326831817627, diversity coeff: 0.5, 1130.5835247039795 msec
[INFO] PuriDivER.py:960 > [151/625] loss: 0.9435747861862183, diversity coeff: 0.5, 1105.8855056762695 msec
[INFO] PuriDivER.py:960 > [152/625] loss: 0.4442487061023712, diversity coeff: 0.5, 1077.8448581695557 msec
[INFO] PuriDivER.py:960 > [153/625] loss: 0.35669422149658203, diversity coeff: 0.5, 1093.0213928222656 msec
[INFO] PuriDivER.py:960 > [154/625] loss: 1.132731318473816, diversity coeff: 0.44141094348276194, 794.6937084197998 msec
[INFO] PuriDivER.py:960 > [155/625] loss: 0.8231915235519409, diversity coeff: 0.5, 1061.781883239746 msec
[INFO] PuriDivER.py:960 > [156/625] loss: 0.8262872695922852, diversity coeff: 0.5, 1057.88254737854 msec
[INFO] PuriDivER.py:960 > [157/625] loss: 0.3487547039985657, diversity coeff: 0.5, 976.1974811553955 msec
[INFO] PuriDivER.py:960 > [158/625] loss: 0.27158981561660767, diversity coeff: 0.5, 1034.7568988800049 msec
[INFO] PuriDivER.py:960 > [159/625] loss: 0.6860015392303467, diversity coeff: 0.5, 1097.9228019714355 msec
[INFO] PuriDivER.py:960 > [160/625] loss: 0.6480668187141418, diversity coeff: 0.5, 892.6122188568115 msec
[INFO] PuriDivER.py:960 > [161/625] loss: 1.3102402687072754, diversity coeff: 0.3816093978651075, 903.3365249633789 msec
[INFO] PuriDivER.py:960 > [162/625] loss: 0.8760493993759155, diversity coeff: 0.5, 1254.7926902770996 msec
[INFO] PuriDivER.py:960 > [163/625] loss: 0.43276965618133545, diversity coeff: 0.5, 1115.6971454620361 msec
[INFO] PuriDivER.py:960 > [164/625] loss: 0.2523137331008911, diversity coeff: 0.5, 933.9914321899414 msec
[INFO] PuriDivER.py:960 > [165/625] loss: 0.9365568161010742, diversity coeff: 0.5, 1108.313798904419 msec
[INFO] PuriDivER.py:960 > [166/625] loss: 0.5233019590377808, diversity coeff: 0.5, 1032.787799835205 msec
[INFO] PuriDivER.py:960 > [167/625] loss: 0.6559953689575195, diversity coeff: 0.5, 912.5807285308838 msec
[INFO] PuriDivER.py:960 > [168/625] loss: 0.8303037881851196, diversity coeff: 0.5, 873.6052513122559 msec
[INFO] PuriDivER.py:960 > [169/625] loss: 0.5360685586929321, diversity coeff: 0.5, 1094.944715499878 msec
[INFO] PuriDivER.py:960 > [170/625] loss: 0.9676335453987122, diversity coeff: 0.5, 1053.4889698028564 msec
[INFO] PuriDivER.py:960 > [171/625] loss: 0.40097808837890625, diversity coeff: 0.5, 1061.058521270752 msec
[INFO] PuriDivER.py:960 > [172/625] loss: 0.5148571729660034, diversity coeff: 0.5, 1043.4026718139648 msec
[INFO] PuriDivER.py:960 > [173/625] loss: 0.158047154545784, diversity coeff: 0.5, 1082.2951793670654 msec
[INFO] PuriDivER.py:960 > [174/625] loss: 0.24116650223731995, diversity coeff: 0.5, 931.8299293518066 msec
[INFO] PuriDivER.py:960 > [175/625] loss: 1.767347812652588, diversity coeff: 0.2829097908292069, 1129.636526107788 msec
[INFO] PuriDivER.py:960 > [176/625] loss: 0.5833765864372253, diversity coeff: 0.5, 1050.2960681915283 msec
[INFO] PuriDivER.py:960 > [177/625] loss: 0.5333461761474609, diversity coeff: 0.5, 990.9842014312744 msec
[INFO] PuriDivER.py:960 > [178/625] loss: 0.5770732164382935, diversity coeff: 0.5, 1094.6412086486816 msec
[INFO] PuriDivER.py:960 > [179/625] loss: 0.23459231853485107, diversity coeff: 0.5, 892.3652172088623 msec
[INFO] PuriDivER.py:960 > [180/625] loss: 0.6050609350204468, diversity coeff: 0.5, 1036.224365234375 msec
[INFO] PuriDivER.py:960 > [181/625] loss: 0.42793142795562744, diversity coeff: 0.5, 1079.4188976287842 msec
[INFO] PuriDivER.py:960 > [182/625] loss: 0.37107476592063904, diversity coeff: 0.5, 1052.8230667114258 msec
[INFO] PuriDivER.py:960 > [183/625] loss: 0.9245308041572571, diversity coeff: 0.5, 797.0764636993408 msec
[INFO] PuriDivER.py:960 > [184/625] loss: 0.5492751598358154, diversity coeff: 0.5, 966.3732051849365 msec
[INFO] PuriDivER.py:960 > [185/625] loss: 0.4426978826522827, diversity coeff: 0.5, 957.9639434814453 msec
